generation,best_score,fitness_mean,fitness_std
0,30.470570912488576,0.6288234474540788,10.657160293166417
1,74.14677961290973,18.38779922947263,16.7058044256339
2,74.14677961290973,27.228131264843338,13.575133161005025
3,85.11159122132462,32.142110384693154,17.89775859602898
4,85.11159122132462,34.98732884901597,18.088602246630682
5,85.11159122132462,40.878760354812016,20.00976909973187
6,86.99695183661186,42.76446006405454,21.301996850759874
7,86.99695183661186,45.3988193857235,22.587375465519752
8,86.99695183661186,46.02495234439255,22.883235021002392
9,86.99695183661186,38.97050081946924,35.12392297175698
10,86.99695183661186,50.62419870151641,25.28984669875647
11,86.99695183661186,56.59959649530691,23.856353132783127
12,87.24373538810927,62.69886777548837,22.993166506751358
13,87.24373538810927,70.14906191188088,19.660048563288637
14,87.24373538810927,73.65585416897471,18.601836744760906
15,87.24373538810927,52.55008070487186,41.104976043256215
16,87.24373538810927,65.05153071497494,27.99267752262426
17,87.24373538810927,70.24230436679926,24.17398253298493
18,87.24373538810927,51.43743844277432,42.613740480116874
19,87.24373538810927,60.697420298905946,31.697044656099774
