generation,best_score,fitness_mean,fitness_std
0,2.0727373535304088e+37,2.0727373816078657e+35,2.0623476269021904e+36
1,2.0727373535304088e+37,4.14551466827524e+35,2.901831724338813e+36
2,2.684041974611549e+37,9.513636887353628e+35,4.7005903938963897e+36
3,2.684041974611549e+37,1.2197678995490823e+36,5.358814282296173e+36
4,2.684041974611549e+37,1.4881811227328552e+36,5.932463443831473e+36
5,2.684041974611549e+37,1.7565893024142404e+36,6.444166424928183e+36
6,2.684041974611549e+37,2.0249935131079012e+36,6.90770363310959e+36
7,2.684041974611549e+37,2.293404379144567e+36,7.332212891797589e+36
8,2.684041974611549e+37,2.561812221240153e+36,7.724134191147015e+36
9,2.684041974611549e+37,2.830222795109937e+36,8.088204443094046e+36
10,2.684041974611549e+37,3.0986374508897674e+36,8.428032952976621e+36
11,2.684041974611549e+37,3.3670505388760154e+36,8.74644759331575e+36
12,2.684041974611549e+37,3.635454750291088e+36,9.045713068300739e+36
13,2.684041974611549e+37,3.9038589539955343e+36,9.327669738162173e+36
14,2.684041974611549e+37,4.361388755104031e+36,9.69560504324615e+36
15,2.684041974611549e+37,4.6297929582700554e+36,9.939595943135603e+36
16,2.684041974611549e+37,4.8982021913951465e+36,1.0170656171823603e+37
17,2.684041974611549e+37,5.369271365523481e+36,1.0391813679822202e+37
18,2.684041974611549e+37,5.637698149737608e+36,1.0594305425882498e+37
19,2.684041974611549e+37,5.906112778430612e+36,1.0786327505680982e+37
