generation,best_score,fitness_mean,fitness_std
0,84.36755198344947,2.670505641803839,18.942318732257046
1,84.36755198344947,16.815955558131833,23.597508516730965
2,84.36755198344947,32.7562844105378,21.438370659603425
3,86.22784596782223,41.48949159238542,23.06484299660418
4,86.22784596782223,42.913091896443774,23.32028000756947
5,86.22784596782223,45.162529768815695,23.643253833702435
6,86.22784596782223,44.042753718954124,24.565753881907685
7,86.8825471035353,45.58084601331776,22.87638873973221
8,89.3335319430667,46.84988566018286,25.3641482218313
9,89.3335319430667,46.97803565327624,26.14811240902749
10,89.5335319430667,48.768943908595766,24.10318483612397
11,89.5335319430667,51.02904880130164,23.210008061904116
12,89.5335319430667,53.439418617837326,22.073773598754087
13,89.5335319430667,51.574405067170765,23.0143444636271
14,89.5335319430667,54.22143403231906,19.704239822322716
15,89.5335319430667,54.22622789597403,20.650386036929422
16,89.5335319430667,47.40877010306137,20.893633788191522
17,89.5335319430667,53.10522763965547,20.892729132584932
18,89.5335319430667,54.06496344822409,19.737449202598974
19,89.5335319430667,35.69122317075165,34.929150038104005
