generation,best_score,fitness_mean,fitness_std
0,91.93357331188756,6.015579338507512,23.744440735911073
1,92.53357331188757,48.07079945444031,35.382928788102724
2,92.7750499825186,62.560004039376274,26.814405080211042
3,92.7750499825186,67.38903235770984,24.925359691002654
4,92.7750499825186,69.03518468599023,24.11398612830092
5,92.7750499825186,52.49733211020533,43.6441971045321
6,92.7750499825186,76.98901632123892,20.98296010113073
7,92.7750499825186,73.61905389436873,25.846406809546668
8,92.7750499825186,59.351091873687494,42.960428457108215
9,92.7750499825186,75.60283963046359,24.553908583370585
10,92.7750499825186,74.10967998398861,25.02158385889708
11,92.7750499825186,57.081131146616165,42.70843588636428
12,92.7750499825186,70.8910444144793,26.704728542463798
13,93.14041448585584,74.65747761633486,22.774990875556547
14,93.14041448585584,71.88286016902143,23.872347825695392
15,93.14041448585584,75.45704215787758,21.48711602694213
16,93.14041448585584,63.18177056011888,39.22692125833859
17,93.14041448585584,74.21975307309675,23.589242449212012
18,93.14041448585584,74.95982195017804,21.194230279784733
19,93.17504998251859,73.47669914014784,22.898027252744036
