generation,best_score,fitness_mean,fitness_std
0,71.45368994896563,-0.7487446799666491,13.747620967182725
1,78.31032558141608,10.20975572126428,23.331135484751883
2,87.0638579950208,25.080631246014487,25.16897725521707
3,87.0638579950208,22.247603144950958,27.670742616494827
4,87.0638579950208,19.863553526375043,26.17375715839493
5,87.0638579950208,18.887942448255853,27.03053452598395
6,87.21532087023462,33.16141300963268,30.186466318638363
7,87.21532087023462,29.494393421704704,27.81858657136719
8,87.21532087023462,26.993359865817283,26.806562682207243
9,87.33427314569995,23.15920918555179,25.16738772959751
10,87.33427314569995,29.386864473322852,24.513202965292297
11,87.33427314569995,26.4744619829033,25.165409319742288
