generation,best_score,fitness_mean,fitness_std
0,57.16226955283406,0.3397977982653695,13.720288226188387
1,57.316420232661315,14.556847386732262,17.678310157385898
2,57.316420232661315,24.57659799207056,18.865816934907294
3,57.752975927839515,30.835772388691215,20.54676336597841
4,57.752975927839515,38.377942284541476,19.833572692400168
5,75.16226955283406,40.17096967997017,26.52033281973711
6,75.16226955283406,47.55342683580988,19.857935906598257
7,75.16226955283406,48.98170165925632,19.497423374318018
8,75.16226955283406,41.863980433228136,27.900938777904038
9,75.16226955283406,50.90889185955295,18.32197935978357
10,83.87743476007272,53.625381559721944,18.343395559622333
11,83.87743476007272,50.942430428559454,21.34194546181257
12,83.87743476007272,41.81367039219854,30.042399174097053
13,83.87743476007272,44.632007700655436,24.840698696754046
14,83.87743476007272,41.686681494647665,30.491183465426023
15,83.87743476007272,55.14465033835965,17.653126101620497
16,83.87743476007272,42.816219924148804,31.635228673321176
17,83.87743476007272,55.10564332718251,18.08423518533271
18,83.87743476007272,42.73268844356296,29.733169229369903
19,83.87743476007272,55.77619366065171,17.685283592630963
