generation,best_score,fitness_mean,fitness_std
0,92.91282822853991,11.75905779333509,30.304869576934493
1,93.6928282285399,55.509534433855556,36.1068146787713
2,93.93679627126203,65.88164604031871,35.594384934947826
3,93.93679627126203,70.94618576543218,32.46470573030429
4,93.93679627126203,74.48981512130305,30.950545989794495
5,93.93679627126203,74.59431750855804,31.026609723665402
6,93.93679627126203,56.605053765065556,44.94261927011847
7,93.93679627126203,75.2947383020243,31.433431650470702
8,94.01240366476762,82.34091411269652,24.921876093553134
9,94.01240366476762,78.57922222984466,27.722477011627973
10,94.4359933129232,78.36107438599022,24.580807299589782
11,94.4359933129232,79.76775200016414,24.311148795475695
12,94.4359933129232,75.19063807763636,28.46067670997165
13,94.4359933129232,74.75873403955967,30.191913201552854
14,94.4359933129232,61.01120816262263,43.073715923216405
15,94.4359933129232,84.18408826160962,20.525040399193966
16,94.4359933129232,72.73517235476909,32.32256336697187
17,94.4359933129232,71.38009353378857,34.08656194784082
18,94.4359933129232,62.241260215579096,41.867836082118615
19,94.4359933129232,71.41434129459645,33.835639484612734
