generation,best_score,fitness_mean,fitness_std
0,6.984615200928627e+37,3.590464261006111e+36,1.3337198350696467e+37
1,5.962359053979207e+39,1.856095853041502e+38,1.0160693649604032e+39
2,5.962359053979207e+39,2.8830114307877675e+38,1.2025733550140479e+39
3,5.962359053979207e+39,3.636461497716016e+38,1.324776672592031e+39
4,5.962359053979207e+39,4.578310655420485e+38,1.4426983417882008e+39
5,5.962359053979207e+39,5.4133002141052746e+38,1.536074124080108e+39
6,5.962359053979207e+39,6.650058887827245e+38,1.663158445264826e+39
7,5.962359053979207e+39,7.26787143883971e+38,1.7504457649486843e+39
8,5.962359053979207e+39,7.966582562149919e+38,1.820331190426501e+39
9,5.962359053979207e+39,8.637146980883818e+38,1.886350490650535e+39
10,5.962359053979207e+39,9.131558359821203e+38,1.95672452561566e+39
11,5.962359053979207e+39,9.81121370084111e+38,2.0139674804244028e+39
12,5.962359053979207e+39,1.0558632289160162e+39,2.0642718422884476e+39
13,5.962359053979207e+39,1.0952868204746616e+39,2.1285251824080875e+39
14,5.962359053979207e+39,1.1705202058761658e+39,2.172262779545236e+39
15,5.962359053979207e+39,1.2393580624840398e+39,2.215686285958425e+39
16,5.962359053979207e+39,1.2776242973818562e+39,2.2731780987942487e+39
17,5.962359053979207e+39,1.3463540312411601e+39,2.3114974214283775e+39
18,5.962359053979207e+39,1.4170196628541475e+39,2.3460578736690036e+39
19,5.962359053979207e+39,1.4773389075072923e+39,2.3878846267280092e+39
