generation,best_score,fitness_mean,fitness_std
0,15.168856907412827,-4.235432069700466,4.214895453530601
1,25.373847198358085,-1.1500265348295327,9.37180000385888
2,25.464739616230766,0.047736384937476166,8.80566886276561
3,41.48948814086418,5.491087289454651,13.26926499978125
4,51.502808177909316,7.381301847483328,16.365311228274315
5,59.005862356347535,7.740180493259257,15.3373597863265
6,51.92479709755497,8.792166961806213,15.997346139078825
7,51.50209597739117,11.328764890128326,15.59959295044121
8,52.18073458081307,13.080562044226767,18.504910173673522
9,52.36593826951008,11.262154891737442,17.12826310826854
10,73.71612570535186,17.30673233795802,21.64500703415309
11,78.19071004861142,17.101177388967884,20.87880869097269
12,73.71612570535186,15.923878782736034,20.462881701727294
13,73.09294862255638,13.779549484961223,21.78075273606032
14,73.51419118279345,15.72593067646825,22.504748596391092
15,67.83379237618897,17.40883353520986,20.979440568162747
16,85.59665059122173,18.728530221281225,21.381967314935583
17,67.95112910882666,17.405638951251916,22.88607349126819
18,86.02561477584817,17.55823883533706,23.816354750809186
19,70.22577274786558,11.562081767968028,21.57320204014492
